user,age,status,gender,drinks,height,smokes,religion
user58334,30,single,m,yes,183.0,no,islam
user58335,27,single,m,yes,188.0,no,islam
user58336,54,single,m,yes,173.0,no,islam
user58337,22,single,m,yes,193.0,yes,islam
user58338,48,single,m,yes,193.0,no,islam
user58339,54,single,m,yes,190.0,no,islam
user58340,26,single,m,yes,168.0,no,islam
user58341,40,single,m,yes,173.0,no,islam
user58342,33,single,m,yes,175.0,no,roman catholicism
user58343,26,single,m,yes,168.0,no,roman catholicism
user58344,22,single,m,yes,173.0,no,islam
user58345,31,single,m,yes,185.0,no,islam
user58347,28,single,m,yes,178.0,no,islam
user58348,28,single,m,yes,183.0,yes,islam
user58349,30,available,m,yes,170.0,yes,islam
user58350,58,single,m,yes,183.0,no,islam
user58351,30,single,m,yes,173.0,no,islam
user58352,26,single,m,yes,185.0,no,islam
user58353,44,single,m,yes,190.0,no,islam
user58354,34,single,m,yes,175.0,no,islam
user58355,33,single,m,yes,188.0,no,islam
user58356,33,single,m,yes,178.0,no,islam
user58358,35,single,m,yes,180.0,no,roman catholicism
user58359,47,single,f,yes,165.0,no,islam
user58360,68,single,m,no,180.0,no,protestant christianity
user58362,25,single,m,yes,188.0,no,islam
user58363,27,single,m,yes,178.0,yes,islam
user58365,30,single,m,yes,185.0,no,protestant christianity
user58366,35,single,m,yes,178.0,no,islam
user58367,30,single,m,yes,180.0,no,islam
user58368,27,single,m,yes,163.0,no,islam
user58369,20,single,m,yes,180.0,no,roman catholicism
user58370,24,single,m,yes,185.0,yes,islam
user58371,32,single,m,yes,185.0,no,protestant christianity
user58372,47,single,m,yes,188.0,no,islam
user58374,25,single,m,yes,183.0,no,islam
user58375,26,single,m,yes,183.0,no,islam
user58376,33,single,m,yes,180.0,no,islam
user58377,43,single,m,yes,178.0,yes,islam
user58379,24,single,m,yes,165.0,no,islam
user58381,31,single,m,yes,193.0,no,islam
user58382,33,single,m,yes,173.0,no,islam
user58383,34,single,m,yes,190.0,no,islam
user58384,35,single,m,yes,180.0,no,islam
user58385,19,single,m,yes,165.0,no,islam
user58386,29,single,m,yes,173.0,yes,islam
user58387,27,single,m,yes,183.0,no,islam
user58388,23,single,m,yes,175.0,no,islam
user58389,25,single,m,yes,178.0,no,islam
user58390,35,single,m,yes,180.0,no,islam
user58391,29,single,m,yes,168.0,no,islam
user58392,45,single,m,yes,168.0,no,islam
user58393,39,single,m,yes,178.0,no,islam
user58394,30,single,m,yes,183.0,yes,islam
user58395,24,single,m,yes,183.0,yes,protestant christianity
user58396,25,single,f,yes,178.0,no,islam
user58397,61,single,f,yes,152.0,no,islam
user58398,53,single,f,yes,163.0,no,islam
user58399,41,single,f,yes,160.0,no,islam
user58400,44,single,f,no,165.0,no,islam
user58401,22,single,f,yes,155.0,yes,islam
user58402,44,single,m,yes,188.0,no,protestant christianity
user58403,25,single,m,yes,165.0,no,islam
user58404,35,single,m,yes,190.0,no,islam
user58405,30,single,m,yes,183.0,no,islam
user58406,65,single,m,no,175.0,no,islam
user58407,24,single,m,yes,168.0,no,islam
user58409,34,single,m,yes,183.0,no,islam
user58411,25,single,m,yes,183.0,no,islam
user58412,19,single,f,yes,160.0,no,islam
user58413,25,single,f,yes,168.0,yes,roman catholicism
user58414,60,single,f,yes,165.0,no,islam
user58415,34,single,f,yes,163.0,no,protestant christianity
user58416,34,single,m,yes,168.0,no,islam
user58417,30,single,m,yes,170.0,no,islam
user58418,30,single,f,yes,163.0,no,protestant christianity
user58420,32,single,m,yes,173.0,yes,protestant christianity
user58421,18,single,m,yes,170.0,no,islam
user58422,28,single,m,yes,163.0,no,protestant christianity
user58423,37,single,m,yes,180.0,no,islam
user58424,25,single,m,yes,175.0,no,roman catholicism
user58425,35,single,m,yes,178.0,no,islam
user58426,43,single,m,yes,168.0,no,islam
user58427,28,single,m,yes,180.0,no,islam
user58428,33,seeing someone,m,yes,185.0,no,islam
user58429,26,single,m,yes,188.0,no,islam
user58430,34,single,m,yes,160.0,no,islam
user58431,34,single,m,yes,183.0,no,islam
user58432,37,single,f,yes,173.0,no,islam
user58433,34,single,f,yes,157.0,no,protestant christianity
user58434,27,single,f,yes,180.0,no,islam
user58436,30,single,f,yes,168.0,no,islam
user58437,40,single,f,yes,170.0,no,islam
user58438,41,single,f,yes,165.0,no,islam
user58440,29,single,m,no,183.0,no,islam
user58441,31,single,m,yes,175.0,no,buddhism
user58442,26,single,m,yes,173.0,no,islam
user58443,23,single,m,yes,175.0,yes,islam
user58444,23,single,m,yes,180.0,no,islam
user58445,28,single,m,yes,178.0,yes,islam
user58446,30,single,m,yes,175.0,no,islam
user58447,33,single,m,yes,180.0,no,islam
user58449,32,single,m,no,178.0,no,islam
user58451,26,single,m,yes,183.0,no,islam
user58452,31,available,m,yes,190.0,no,islam
user58453,43,single,f,yes,157.0,no,islam
user58455,31,single,m,yes,185.0,no,islam
user58456,41,single,m,no,175.0,yes,islam
user58457,24,single,m,yes,165.0,no,islam
user58458,48,single,m,yes,173.0,no,islam
user58459,20,single,m,yes,183.0,no,islam
user58460,27,single,m,yes,175.0,no,islam
user58461,29,available,m,yes,180.0,no,islam
user58463,57,single,m,yes,178.0,no,islam
user58464,29,single,m,yes,168.0,no,islam
user58465,28,single,m,yes,175.0,no,islam
user58466,28,single,m,yes,188.0,no,protestant christianity
user58467,30,single,m,yes,180.0,no,islam
user58468,24,single,m,yes,180.0,yes,islam
user58469,34,single,m,yes,180.0,no,islam
user58470,26,single,m,yes,183.0,yes,islam
user58471,35,single,m,yes,173.0,no,islam
user58472,39,single,f,no,160.0,no,islam
user58473,36,single,m,no,180.0,yes,islam
user58474,54,single,f,no,163.0,no,islam
user58477,33,single,m,yes,170.0,no,hinduism
user58478,26,single,m,yes,180.0,yes,islam
user58479,27,seeing someone,m,yes,183.0,no,islam
user58480,23,single,f,yes,168.0,no,islam
user58481,34,single,f,yes,173.0,yes,islam
user58482,29,single,m,yes,180.0,no,islam
user58483,26,single,m,yes,188.0,no,islam
user58484,42,single,m,no,178.0,no,islam
user58485,26,single,m,yes,188.0,no,islam
user58486,24,single,m,yes,175.0,no,islam
user58488,36,single,m,yes,168.0,no,islam
user58489,33,single,m,yes,185.0,no,islam
user58490,28,single,m,yes,188.0,no,islam
user58491,58,single,m,yes,155.0,no,islam
user58492,52,single,f,yes,178.0,no,islam
user58493,23,single,m,yes,190.0,no,islam
user58494,24,single,m,yes,185.0,no,islam
user58495,57,single,f,yes,165.0,no,islam
user58496,28,single,m,yes,190.0,yes,islam
user58497,24,single,m,yes,183.0,no,roman catholicism
user58499,37,single,f,yes,168.0,no,islam
user58501,29,single,m,yes,168.0,no,islam
user58503,28,single,m,yes,175.0,no,islam
user58504,25,single,m,yes,168.0,no,islam
user58505,24,single,m,yes,178.0,no,islam
user58506,22,single,m,yes,183.0,no,islam
user58507,23,single,m,yes,175.0,no,islam
user58508,26,single,m,yes,183.0,no,islam
user58509,50,single,m,yes,180.0,no,islam
user58510,28,single,m,yes,170.0,no,protestant christianity
user58511,39,single,m,yes,183.0,no,islam
user58512,39,single,m,yes,188.0,no,islam
user58513,42,single,f,yes,170.0,no,roman catholicism
user58514,56,single,f,no,160.0,no,islam
user58515,26,single,m,yes,185.0,no,islam
user58516,25,single,m,yes,173.0,no,islam
user58517,26,single,m,yes,188.0,no,islam
user58518,39,single,m,yes,180.0,no,buddhism
user58519,24,single,f,yes,163.0,no,islam
user58520,40,single,m,yes,173.0,no,islam
user58521,33,available,m,yes,178.0,no,islam
user58522,27,single,m,yes,168.0,yes,islam
user58523,28,single,m,yes,173.0,yes,islam
user58524,30,single,m,no,178.0,no,islam
user58525,32,single,m,yes,183.0,no,islam
user58526,18,single,m,no,165.0,no,islam
user58527,37,single,m,yes,168.0,no,islam
user58528,47,single,m,yes,173.0,no,islam
user58529,29,single,m,yes,183.0,no,islam
user58530,26,single,m,yes,178.0,no,islam
user58531,21,single,m,yes,185.0,yes,islam
user58532,41,single,m,yes,188.0,no,islam
user58533,26,single,m,yes,190.0,no,islam
user58534,30,single,f,yes,173.0,no,islam
user58535,22,single,f,yes,157.0,no,islam
user58536,42,single,f,yes,165.0,yes,islam
user58537,26,single,m,yes,178.0,no,islam
user58538,27,single,m,yes,180.0,no,islam
user58540,34,single,m,yes,180.0,no,islam
user58541,44,single,f,yes,155.0,no,islam
user58542,27,single,m,yes,173.0,no,islam
user58544,31,single,m,yes,180.0,no,islam
user58545,43,single,m,no,175.0,no,islam
user58547,23,single,m,yes,185.0,no,islam
user58548,29,single,m,yes,173.0,no,islam
user58549,27,single,m,yes,180.0,no,islam
user58550,25,single,m,yes,175.0,no,islam
user58551,21,single,f,yes,165.0,yes,islam
user58552,49,single,m,yes,178.0,no,islam
user58553,62,single,m,yes,175.0,no,islam
user58554,59,married,m,yes,173.0,no,islam
user58555,57,single,m,yes,178.0,no,islam
user58556,29,single,m,yes,173.0,yes,islam
user58557,25,single,m,yes,183.0,no,islam
user58559,27,single,m,yes,180.0,yes,islam
user58560,21,single,m,yes,190.0,no,islam
user58561,62,single,m,yes,170.0,no,islam
user58562,24,single,m,yes,190.0,no,islam
user58563,36,single,f,yes,170.0,no,islam
user58564,31,single,f,yes,160.0,yes,islam
user58565,24,available,f,yes,168.0,no,islam
user58566,33,single,f,yes,157.0,no,islam
user58567,28,single,f,yes,168.0,no,islam
user58568,28,single,f,yes,155.0,no,islam
user58569,28,single,f,yes,155.0,no,protestant christianity
user58570,50,single,m,yes,183.0,no,roman catholicism
user58571,32,single,m,yes,178.0,yes,islam
user58572,61,single,m,yes,185.0,no,islam
user58573,27,single,m,yes,190.0,yes,islam
user58576,22,single,m,yes,180.0,no,roman catholicism
user58577,44,single,f,yes,173.0,no,islam
user58578,27,single,f,yes,178.0,yes,islam
user58579,40,single,m,yes,193.0,no,roman catholicism
user58581,28,single,f,yes,163.0,no,islam
user58582,27,single,f,yes,165.0,no,islam
user58585,23,single,f,yes,163.0,yes,islam
user58586,36,single,f,yes,163.0,no,islam
user58587,66,single,f,yes,160.0,no,islam
user58588,29,single,f,yes,157.0,no,islam
user58589,30,single,f,yes,165.0,no,islam
user58590,25,single,m,yes,188.0,no,islam
user58591,27,single,m,yes,185.0,yes,islam
user58592,24,single,m,yes,175.0,no,islam
user58593,40,single,m,yes,180.0,no,islam
user58594,27,single,m,yes,178.0,no,islam
user58596,32,single,m,yes,168.0,no,islam
user58597,38,single,m,yes,188.0,no,islam
user58598,23,single,m,yes,173.0,no,islam
user58599,47,single,m,yes,180.0,no,islam
user58600,31,single,m,yes,175.0,no,islam
user58601,26,single,m,yes,180.0,no,islam
user58602,39,single,m,yes,178.0,no,islam
user58603,38,single,f,yes,175.0,no,islam
user58606,31,single,f,yes,157.0,no,islam
user58607,45,single,m,no,175.0,no,islam
user58608,25,single,m,yes,175.0,no,islam
user58609,28,single,m,yes,178.0,yes,islam
user58610,20,single,m,yes,178.0,no,islam
user58611,26,single,f,yes,157.0,no,islam
user58612,28,single,f,yes,163.0,no,protestant christianity
user58613,29,single,f,yes,165.0,no,islam
user58614,57,single,f,yes,160.0,no,islam
user58615,26,single,f,yes,170.0,no,islam
user58616,34,single,f,no,173.0,no,roman catholicism
user58617,41,single,f,yes,155.0,no,islam
user58618,31,single,f,yes,168.0,no,islam
user58619,33,single,f,yes,157.0,no,islam
user58620,19,single,f,yes,163.0,no,islam
user58621,25,single,f,yes,150.0,yes,islam
user58622,39,single,m,yes,165.0,no,islam
user58623,52,single,m,yes,183.0,no,islam
user58624,24,single,m,yes,178.0,no,islam
user58625,38,single,m,yes,170.0,no,islam
user58626,42,single,m,yes,165.0,no,islam
user58627,35,single,m,yes,180.0,no,islam
user58628,41,single,m,yes,173.0,yes,islam
user58629,26,single,m,yes,180.0,no,islam
user58630,42,single,m,yes,183.0,no,islam
user58631,24,single,f,yes,165.0,yes,islam
user58632,26,single,f,no,163.0,no,islam
user58633,61,single,f,no,170.0,no,islam
user58634,27,available,f,yes,168.0,no,islam
user58635,54,single,f,yes,170.0,no,protestant christianity
user58636,50,single,f,yes,160.0,yes,protestant christianity
user58637,64,single,f,yes,163.0,no,roman catholicism
user58638,58,single,f,yes,168.0,yes,protestant christianity
user58639,25,single,f,yes,165.0,no,islam
user58640,59,single,f,yes,157.0,no,islam
user58642,26,single,m,yes,188.0,yes,islam
user58643,24,single,m,yes,173.0,no,islam
user58644,27,single,m,yes,173.0,yes,islam
user58645,57,single,m,yes,168.0,no,islam
user58646,29,single,m,yes,178.0,no,islam
user58647,34,married,m,yes,180.0,yes,islam
user58648,23,single,m,yes,183.0,no,islam
user58649,28,single,f,no,170.0,no,islam
user58650,38,single,f,yes,168.0,no,islam
user58651,29,single,m,yes,175.0,no,roman catholicism
user58653,32,single,f,yes,165.0,no,buddhism
user58654,34,single,f,yes,173.0,no,islam
user58655,29,single,f,yes,168.0,no,islam
user58657,32,single,f,yes,160.0,no,islam
user58658,21,single,f,yes,175.0,no,islam
user58659,25,single,f,yes,178.0,no,roman catholicism
user58660,52,single,f,yes,173.0,no,islam
user58661,25,single,f,yes,165.0,yes,islam
user58663,37,single,m,yes,183.0,no,islam
user58664,19,single,m,yes,165.0,yes,islam
user58665,27,single,m,yes,178.0,yes,islam
user58666,31,single,m,yes,185.0,no,protestant christianity
user58667,31,single,f,yes,178.0,no,islam
user58668,28,single,m,yes,190.0,yes,islam
user58669,26,single,m,no,178.0,no,islam
user58670,25,single,m,yes,193.0,no,islam
user58671,31,single,m,yes,188.0,no,protestant christianity
user58672,30,single,f,yes,163.0,no,islam
user58673,27,single,f,yes,163.0,no,islam
user58674,57,single,m,yes,178.0,no,islam
user58675,29,single,m,yes,183.0,yes,islam
user58676,57,single,m,yes,183.0,no,islam
user58677,33,single,m,yes,170.0,yes,islam
user58678,28,single,m,yes,173.0,yes,islam
user58679,28,single,m,yes,170.0,yes,islam
user58680,28,single,m,yes,185.0,yes,roman catholicism
user58681,22,single,m,yes,178.0,yes,islam
user58682,41,single,m,yes,175.0,no,protestant christianity
user58683,49,single,m,yes,188.0,no,islam
user58684,48,single,m,yes,175.0,no,islam
user58685,43,single,f,yes,170.0,yes,islam
user58686,31,single,f,yes,168.0,no,islam
user58687,31,single,m,yes,188.0,yes,islam
user58689,38,single,m,yes,175.0,no,islam
user58690,31,single,m,yes,190.0,no,islam
user58691,38,single,m,yes,180.0,no,islam
user58692,47,single,f,no,160.0,no,islam
user58693,28,single,f,yes,173.0,no,protestant christianity
user58695,51,available,m,yes,183.0,no,protestant christianity
user58696,31,seeing someone,m,yes,185.0,no,islam
user58697,20,single,m,yes,178.0,no,islam
user58698,42,single,m,yes,168.0,no,islam
user58699,48,single,f,yes,168.0,no,islam
user58700,25,single,f,yes,165.0,no,islam
user58702,21,single,m,yes,183.0,yes,islam
user58703,25,single,m,yes,178.0,no,protestant christianity
user58704,31,single,f,yes,157.0,no,protestant christianity
user58705,40,single,m,yes,183.0,yes,islam
user58706,26,single,m,yes,183.0,yes,islam
user58707,29,single,m,yes,183.0,no,islam
user58708,27,single,m,yes,183.0,no,islam
user58709,37,single,m,yes,170.0,yes,islam
user58710,33,single,f,yes,170.0,no,islam
user58711,24,single,m,yes,155.0,yes,islam
user58712,28,single,f,yes,160.0,no,islam
user58713,52,single,f,yes,170.0,no,islam
user58714,23,seeing someone,f,yes,160.0,no,hinduism
user58715,29,single,f,yes,163.0,no,islam
user58716,25,single,f,yes,175.0,no,islam
user58717,46,available,m,yes,183.0,no,islam
user58719,40,single,f,yes,155.0,no,islam
user58720,26,single,m,yes,170.0,no,islam
user58721,28,single,m,yes,188.0,no,islam
user58722,33,single,m,yes,185.0,no,islam
user58723,29,single,m,yes,188.0,no,protestant christianity
user58724,35,single,f,yes,157.0,no,islam
user58725,24,single,m,yes,185.0,no,hinduism
user58726,20,available,f,yes,170.0,yes,islam
user58727,22,seeing someone,f,yes,160.0,no,islam
user58728,21,single,f,yes,163.0,no,islam
user58729,28,single,f,yes,160.0,no,islam
user58730,65,single,f,yes,170.0,no,islam
user58732,39,single,m,yes,180.0,no,islam
user58733,26,single,f,yes,157.0,no,islam
user58734,27,single,f,yes,165.0,no,protestant christianity
user58735,30,single,f,no,155.0,no,islam
user58736,39,single,m,yes,178.0,no,islam
user58738,24,single,f,yes,163.0,no,islam
user58739,43,single,f,yes,165.0,no,islam
user58740,23,single,m,yes,178.0,no,protestant christianity
user58741,21,single,m,yes,188.0,yes,islam
user58742,27,single,m,yes,175.0,no,islam
user58743,41,single,m,yes,175.0,no,islam
user58744,23,single,m,yes,180.0,yes,islam
user58746,43,single,m,yes,163.0,no,buddhism
user58747,41,single,f,yes,168.0,no,islam
user58748,26,single,m,yes,178.0,no,islam
user58749,34,single,m,yes,173.0,yes,islam
user58750,27,single,m,yes,178.0,no,islam
user58751,25,single,m,yes,183.0,no,islam
user58752,35,available,m,no,188.0,yes,islam
user58753,26,single,m,yes,178.0,yes,islam
user58754,30,single,m,yes,178.0,no,islam
user58755,50,single,f,yes,163.0,no,islam
user58756,49,single,m,yes,185.0,no,islam
user58757,41,single,m,yes,180.0,no,islam
user58758,29,single,m,yes,173.0,no,protestant christianity
user58759,42,single,f,yes,168.0,no,islam
user58761,26,single,m,yes,180.0,no,islam
user58763,32,single,m,yes,185.0,no,islam
user58764,32,single,f,yes,160.0,no,islam
user58765,33,single,m,yes,170.0,no,islam
user58766,27,single,m,yes,183.0,yes,islam
user58767,26,single,m,yes,183.0,yes,islam
user58768,26,single,f,yes,165.0,yes,islam
user58770,45,single,m,yes,170.0,no,islam
user58771,33,single,m,no,168.0,yes,islam
user58772,21,single,m,yes,178.0,no,islam
user58774,51,single,f,no,160.0,no,islam
user58777,34,single,f,yes,165.0,no,islam
user58778,28,single,m,yes,178.0,no,islam
user58779,36,single,m,yes,180.0,no,islam
user58780,46,single,m,no,180.0,no,islam
user58781,26,single,m,no,188.0,no,islam
user58782,39,single,f,yes,168.0,no,islam
user58783,46,single,f,yes,160.0,no,protestant christianity
user58784,39,single,f,yes,163.0,no,islam
user58785,42,single,m,yes,180.0,no,islam
user58786,22,single,m,yes,183.0,yes,hinduism
user58787,28,single,m,yes,180.0,no,islam
user58788,26,married,m,yes,170.0,no,islam
user58789,26,single,m,yes,180.0,no,islam
user58790,24,single,f,no,165.0,no,islam
user58791,31,single,m,yes,178.0,yes,hinduism
user58792,28,single,f,yes,170.0,no,islam
user58793,21,seeing someone,m,no,170.0,no,islam
user58794,32,single,m,yes,175.0,yes,islam
user58795,23,single,m,yes,193.0,yes,islam
user58796,44,single,m,yes,152.0,no,roman catholicism
user58797,30,single,m,yes,180.0,no,islam
user58798,50,single,m,yes,178.0,no,islam
user58799,23,single,m,yes,188.0,no,islam
user58800,28,single,m,yes,178.0,no,islam
user58801,28,available,f,yes,170.0,no,buddhism
user58802,31,single,m,yes,170.0,no,islam
user58804,57,single,m,yes,175.0,no,islam
user58805,43,single,m,yes,178.0,no,islam
user58807,33,single,f,yes,163.0,no,islam
user58808,28,single,f,yes,163.0,no,islam
user58809,24,single,f,yes,165.0,no,islam
user58810,18,single,f,no,168.0,no,islam
user58811,52,single,m,yes,178.0,no,islam
user58812,19,single,m,yes,178.0,yes,islam
user58813,23,single,m,yes,188.0,yes,islam
user58814,27,single,m,yes,188.0,no,roman catholicism
user58815,25,single,f,no,157.0,yes,islam
user58816,40,single,m,yes,180.0,no,islam
